10.754389848418501, 106.63493156433105
10.754516333142733, 106.63759231567383
10.75447417157389, 106.64106845855713
10.754052555561211, 106.64321422576904
10.749836363028988, 106.64239883422851
10.74970987634285, 106.64544582366943
10.74970987634285, 106.64905071258545
10.750300147091248, 106.65239810943603
10.750806092528098, 106.6549301147461
10.750932578754772, 106.65733337402344
10.752956351170578, 106.65741920471191
10.753082836495858, 106.66106700897217
10.753209321768102, 106.66269779205322
10.753673100645981, 106.66471481323242
10.754052555561211, 106.6668176651001
10.754263363641206, 106.66763305664062
10.752323923748793, 106.6682767868042
10.752829865792284, 106.67093753814697
10.753420130437337, 106.67381286621094
10.753841747333892, 106.67552947998047
10.754263363641206, 106.67746067047119
10.75498011001124, 106.68003559112549
10.755486047600008, 106.68196678161621
10.756371436338305, 106.68432712554931
10.757678434011046, 106.68625831604004
10.759407035135982, 106.68801784515381
10.761009144402882, 106.689133644104
10.763159330300517, 106.69106483459472
10.765604621111174, 106.69312477111816
10.766447820238298, 106.6940689086914
10.768387169275671, 106.69587135314941
10.770031390202064, 106.69715881347656
10.771043214003437, 106.69823169708252
10.770958895483161, 106.69939041137695
10.77087457693926, 106.70260906219482
10.770916736214163, 106.70535564422607
10.770916736214163, 106.70625686645508
10.772940374468852, 106.70651435852051
10.77492184041609, 106.70668601989746
10.776186599095995, 106.70685768127441
10.77875825869099, 106.70754432678222
10.780908317880047, 106.70788764953613
10.782510312778157, 106.70621395111084
10.784238771390606, 106.7078447341919
10.787442717183227, 106.70921802520752
10.789044677279122, 106.71046257019043
10.789592714299917, 106.71243667602539
10.789255460866872, 106.7145824432373
10.79275444683483, 106.71818733215332
10.794862250047986, 106.71823024749756
10.795958301876126, 106.71870231628418
10.79709650531202, 106.72046184539795
10.797560216586726, 106.7215347290039
10.79802392714568, 106.72243595123291
10.798824880061587, 106.72651290893554
10.799372899247218, 106.72917366027832
10.799836607007986, 106.73157691955566
10.800173848566162, 106.73398017883301
10.800679710193437, 106.73715591430664
10.801269881015027, 106.73955917358398
10.801564965990921, 106.74166202545166
10.802028670367208, 106.74470901489258
10.802703148181791, 106.74732685089111
10.803166850800517, 106.74981594085693
10.804600108912636, 106.7521333694458
10.806497057657647, 106.75436496734619
10.809616458416409, 106.7561674118042
10.812820133550863, 106.7570686340332
10.81644530362555, 106.75758361816406
10.820702714851487, 106.75865650177002
10.823273993336096, 106.75934314727783
10.826435371072236, 106.76080226898193
10.82972316853146, 106.76264762878418
10.83402254152044, 106.76505088806152
10.837689604987996, 106.76719665527344
10.838490451951944, 106.76693916320801
10.840134289005586, 106.76608085632324
10.841061577718557, 106.76513671875
10.843126892249866, 106.76286220550537
10.845445085452334, 106.7616605758667
10.847510369715298, 106.7602014541626
10.849280602015532, 106.75899982452392
10.850713639533665, 106.75869941711426
10.85062934339924, 106.76067352294922
10.85100867581697, 106.76342010498047
10.850671491469428, 106.76582336425781
10.849997121633304, 106.76801204681396
10.84995497346804, 106.7700719833374
10.849744232552545, 106.77243232727051
10.849238453749242, 106.7741060256958
10.848564080680452, 106.77487850189209
10.846751695521092, 106.77762508392334
10.8457401269346, 106.77947044372558
10.844559959259132, 106.78135871887207
10.844138469675016, 106.78337574005127
10.844517810327445, 106.78534984588623
10.845234341358217, 106.78706645965576
10.847594666729172, 106.78715229034424
